UF,Tipo Crime,Mês,2015,2016,2017,2018,2019,2020,2021
Paraná,Furto de veículo,fevereiro,1277,1622,1465,1419,1279,1305,912
Paraná,Furto de veículo,janeiro,1307,1617,1652,1506,1327,1346,965
Paraná,Furto de veículo,julho,1329,1800,1673,1469,1420,878,980
Paraná,Furto de veículo,junho,1443,1720,1665,1440,1321,897,911
Paraná,Furto de veículo,maio,1445,1733,1766,1324,1311,921,925
Paraná,Furto de veículo,março,1346,1829,1763,1600,1372,1247,905
Paraná,Furto de veículo,novembro,1578,1747,1509,1573,1364,855,1035
Paraná,Furto de veículo,outubro,1608,1786,1538,1513,1359,914,960
Paraná,Furto de veículo,setembro,1462,1599,1604,1390,1325,878,1074
Paraná,Homicídio doloso,abril,100,105,162,124,159,170,160
Paraná,Homicídio doloso,agosto,113,102,185,105,120,139,138
Paraná,Homicídio doloso,dezembro,113,186,158,123,162,170,174
Paraná,Homicídio doloso,fevereiro,113,121,181,161,119,204,146
Paraná,Homicídio doloso,janeiro,133,118,172,169,147,155,175
Paraná,Homicídio doloso,julho,94,109,177,114,122,125,124
Paraná,Homicídio doloso,junho,69,85,171,90,118,147,113
Paraná,Homicídio doloso,maio,86,89,149,111,141,139,138
Paraná,Homicídio doloso,março,108,148,188,134,151,196,169
Paraná,Homicídio doloso,novembro,104,158,195,98,151,146,156
Paraná,Homicídio doloso,outubro,119,137,161,96,156,158,155
Paraná,Homicídio doloso,setembro,101,97,191,129,159,142,149
Paraná,Lesão corporal seguida de morte,abril,2,4,6,1,4,7,3
Paraná,Lesão corporal seguida de morte,agosto,4,3,3,6,2,5,4
Paraná,Lesão corporal seguida de morte,dezembro,9,2,3,7,6,3,3
Paraná,Lesão corporal seguida de morte,fevereiro,1,7,4,3,3,9,6
Paraná,Lesão corporal seguida de morte,janeiro,2,5,4,0,9,9,5
Paraná,Lesão corporal seguida de morte,julho,0,2,5,5,4,3,1
Paraná,Lesão corporal seguida de morte,junho,7,4,8,1,2,4,2
Paraná,Lesão corporal seguida de morte,maio,6,4,5,5,5,11,2
Paraná,Lesão corporal seguida de morte,março,4,3,4,4,7,7,4
Paraná,Lesão corporal seguida de morte,novembro,4,5,9,4,3,0,3
Paraná,Lesão corporal seguida de morte,outubro,5,4,5,8,4,1,2
Paraná,Lesão corporal seguida de morte,setembro,3,6,3,3,2,2,5
Paraná,Roubo a instituição financeira,abril,0,0,0,0,0,2,3
Paraná,Roubo a instituição financeira,agosto,0,0,0,2,2,2,0
Paraná,Roubo a instituição financeira,dezembro,0,0,0,1,10,1,3
Paraná,Roubo a instituição financeira,fevereiro,0,0,0,0,1,1,2
Paraná,Roubo a instituição financeira,janeiro,0,0,0,3,2,0,0
Paraná,Roubo a instituição financeira,julho,0,0,0,0,5,1,1
Paraná,Roubo a instituição financeira,junho,0,0,0,2,1,0,0
Paraná,Roubo a instituição financeira,maio,0,0,0,2,2,0,0
Paraná,Roubo a instituição financeira,março,0,0,0,13,1,0,1
Paraná,Roubo a instituição financeira,novembro,0,0,0,1,1,1,2
Paraná,Roubo a instituição financeira,outubro,0,0,0,0,0,1,0
Paraná,Roubo a instituição financeira,setembro,0,0,0,0,2,0,0
Paraná,Roubo de carga,abril,46,65,70,65,59,44,56
Paraná,Roubo de carga,agosto,67,88,82,56,71,46,51
Paraná,Roubo de carga,dezembro,58,83,67,46,41,36,58
Paraná,Roubo de carga,fevereiro,41,68,90,70,44,36,40
Paraná,Roubo de carga,janeiro,45,70,86,64,51,26,27
Paraná,Roubo de carga,julho,72,83,65,44,42,43,59
Paraná,Roubo de carga,junho,61,81,86,71,44,35,42
Paraná,Roubo de carga,maio,64,72,90,62,67,38,58
Paraná,Roubo de carga,março,54,65,93,83,40,43,44
Paraná,Roubo de carga,novembro,68,77,81,37,47,38,41
Paraná,Roubo de carga,outubro,64,67,74,44,58,36,31
Paraná,Roubo de carga,setembro,67,80,62,53,62,35,40
Paraná,Roubo de veículo,abril,739,1024,1050,700,509,431,332
